date,broker,type,stock,industry,rating,target_price,note
2026-08-24,美系外資B（★原文未具名）,外資,聯電(2303),半導體－晶圓代工(成熟製程),買進（維持）,125(前值88 ★調升42.05%),★本場次調升幅度最大的目標價 也是本系統近期罕見的大幅模型修正；論點=鑑於稼動率及毛利率改善趨勢較佳 ★將2026~2028年獲利預期一口氣調升59% 44% 52% 目標價自88元升至125元(+42.05% 本系統回算) 維持買進；隱含空間僅+1.21%(基準價123.5元為08/24收盤 本系統回算)；★與美系外資A的138元相差10.4% 原文未說明分歧來源；風險=★獲利上調幅度59/44/52%極為罕見但原文未揭露任何模型假設 沒有ASP假設 沒有稼動率假設 沒有成熟製程產能利用率路徑 ★如此大幅度一次性修正通常代表原模型基期過低而非基本面有等幅改善 把上調幅度直接當成上檔空間會嚴重高估訊號強度 ★125元的隱含空間僅剩+1.21% 且08/24盤中漲停128元已將該目標價完全走完 ★典型共識追著股價跑型態 ★土洋對作重大警訊 外資買超5.57萬張同時投信賣超6.19萬張 方向完全相反 原文未處理此分歧 ★可轉債轉換價130.7元已高於本目標價125元 ★未載券商名稱 前值評等日 目標本益比 評價年度與EPS預估絕對值 ★本則為新聞轉述非報告原文；已併入個股摘要 260824_美系外資_聯電2303.docx 不另建檔；來源ctee 20260824700724 + ctee 20260824701173
2026-08-24,麥格理證券（★具名 ★補收錄）,外資,旺矽(6223),半導體－探針卡／測試介面(VPC/MEMS),★原文未載評等,9500(前值7950 ★調升18.87%),★本場次最重要的單一事件 一舉關閉自2026/08/20起懸置的旺矽目標價待補缺口 ★五家外資同時點同向表態 四家調升一家重申 零下修 為本系統近期少見的多家同步上調；★收錄性質=補收錄 原稿經濟日報記者張瀞文2026/08/23 21:50即時稿與08/24 01:05報紙稿 落在08/24早盤場次窗口(08/23 19:10至08/24 08:10)之內 該場次未覆蓋到 本場次由money.udn側欄補回；觸發事件=Q2財報大幅優於預期 營收季增33%(公司原估僅20%) ★營業利益率34.4%創歷史新高 EPS 15.55元較市場共識高12% 毛利率因產品組合季減1個百分點至58.4% 公司預估Q3毛利率約59% Q4溫和改善；論點=反映垂直探針卡VPC與微機電探針MEMS產能擴張 平均售價提升 毛利率穩固三大利多 ★同步將2027年淨利預估調高24% 2028年調高21%；★結構性論點(本批唯一有產業機制描述者)=AI晶片周期正在縮短但測試時間卻延長 客戶每個專案增加更多測試機台 每台都需探針卡 ★探針卡數目正從3萬提升至至少4萬 且測試轉向利潤更高的MEMS ★量增乘以產品組合上移的雙重驅動；風險=★兩篇原文皆完全未提供任何股價數字 沒有基準收盤價就無法計算隱含空間與風險報酬比 列為下場次第一優先補件 ★五家全部未載投資評等文字 ★兩篇原文完全沒有任何風險段落 本系統罕見 記者未平衡處理 ★未提供年度EPS絕對值或目標本益比 麥格理只給2027/2028淨利上調幅度 沒有基期就無從還原絕對值 9500元無法回算 ★探針卡數目3萬提升至至少4萬 原文未說明是全市場 單一客戶還是旺矽自身出貨數字 也無時間軸與客戶佐證 此為本批最應追問的單一關鍵數字 ★擴產同時意味資本支出與折舊上升 原文未提供資本支出金額 產能建置時程與良率爬坡假設 ★探針卡需求與AI晶片投片量同源 若CSP資本支出放緩或AI晶片專案數收斂 每專案更多測試機台的論點會與專案總數下降互相抵銷 ★兩篇為同一記者同一事件的即時稿與報紙稿 來源分散度實質僅1篇 五筆觀點全依賴單一記者轉述 非報告原文 未載分析師姓名與報告出具日期；已做個股摘要 260824_麥格理等五家_旺矽6223.docx(合併五家)；來源money udn 9709444 + 9709286 + 9686683
2026-08-24,美銀證券（★具名 ★補收錄）,外資,旺矽(6223),半導體－探針卡／測試介面(VPC/MEMS),★原文未載評等,8500(前值8250 調升3.03%),★旺矽五家外資之一 論述深度居次(僅次於麥格理)；論點=旺矽2027年營收將年增67% 高於今年的年增55% 且★2027年起毛利率60%以上可望成為常態；風險=★原文未載評等 未載目標本益比 未載EPS絕對值 未提供基準股價 8500元無法回算 ★兩篇原文零風險揭露 ★美銀的2027年起毛利率60%以上成為常態 與公司自估Q3約59% Q4溫和改善之間存在落差 ★Q2毛利率實際是季減1個百分點至58.4% 毛利率當前方向是往下而非往上 美銀的常態化假設需要2027年產品組合大幅上移才能成立 原文未提供該組合路徑 ★調升幅度僅3.03%(本系統回算)為本批最小 訊號強度低於麥格理 ★本則為新聞轉述非報告原文；已併入個股摘要 260824_麥格理等五家_旺矽6223.docx 不另建檔；來源money udn 9709444 + 9709286
2026-08-24,高盛證券（★具名 ★補收錄）,外資,旺矽(6223),半導體－探針卡／測試介面(VPC/MEMS),★原文未載評等,8500(前值8000 調升6.25%),★旺矽五家外資之一；論點=★原文論述僅有營收成長動能多元一句 ★為本批論述最薄者之一；風險=★原文未載評等 未載目標本益比 未載EPS預估 未提供基準股價 8500元完全無法回算 ★論述僅一句 資訊層級明顯低於麥格理與美銀 不宜與後兩者等量齊觀 ★兩篇原文零風險揭露 ★本則為新聞轉述非報告原文 未載分析師姓名與報告出具日期；已併入個股摘要 260824_麥格理等五家_旺矽6223.docx 不另建檔；來源money udn 9709444 + 9709286
2026-08-24,摩根士丹利（★具名 ★補收錄）,外資,旺矽(6223),半導體－探針卡／測試介面(VPC/MEMS),★原文未載評等,8000(重申 無變動),★旺矽五家外資中唯一未調升者 也是五家中的最低價；論點=★原文未載任何論述；★關鍵觀察=在其餘四家全數上調(或已在高位)的情況下 大摩選擇重申而非調升 ★此為本批唯一的相對保守訊號 值得與麥格理9500元的差距(18.75% 本系統回算)並讀；風險=★零論述 零評等 零風險揭露 資訊層級為本批最低 ★未提供基準股價 隱含空間無法回算 ★五家目標價區間8000至10000元 跨度25.0%(本系統回算) 大摩8000元與Aletheia 10000元同時存在 代表市場對旺矽評價分歧仍在 多家同步上調不等於共識收斂 ★本則為新聞轉述非報告原文；已併入個股摘要 260824_麥格理等五家_旺矽6223.docx 不另建檔；來源money udn 9709444 + 9709286
2026-08-24,Aletheia（★原文未標類別 ★補收錄）,外資,旺矽(6223),半導體－探針卡／測試介面(VPC/MEMS),★原文未載評等,10000(★未說明是否本次新調整),★旺矽法人圈最高價 也是本系統首度收錄該機構；★資訊層級為本批最低=原文僅在僅次於Aletheia的10000元此一比較語境中出現 ★未說明該數字是否為本次新調整 亦無任何論述 ★也未標示外資或內資類別 本系統暫列外資 標記待確認；風險=★除數字外零資訊 ★不宜單獨作為進出場依據 ★未提供基準股價 隱含空間無法回算 ★建議下一場次查證該機構全名 屬性與報告日期 ★本則為新聞轉述非報告原文；已併入個股摘要 260824_麥格理等五家_旺矽6223.docx 不另建檔；來源money udn 9709444 + 9709286
2026-08-24,瑞銀證券（★具名 分析師陳玟瑾）,外資,亞德客-KY(1590),工業自動化－氣動元件,買進,1877(★原文未載前值),★瑞銀2026/08/24自動化展參訪報告點名四台廠之一(亞德客-KY 1877 上銀484 研華744 信邦340 評等一律買進) ★四檔同出一份報告 來源分散度僅1篇涵蓋4筆；報告總論=分析師陳玟瑾走訪台北國際自動化展 結論是廠商在手訂單能見度佳 已排至2027年初 需求最強的五個領域為半導體設備 AI伺服器製造 先進封裝 工業自動化與國防；個別論點=受惠工廠自動化上升周期 ★這是四檔中論述最短的一檔 原文未提供任何營收 獲利或產能數字；★關鍵風險=亞德客是本批中唯一純週期標的 其他三檔各自掛在CPO AI Agent 人形機器人等結構性題材上 亞德客的多方論點完全依賴工廠自動化的景氣位置 ★若自動化資本支出週期反轉 本檔缺乏題材緩衝；共同風險=★四檔皆未載前值 未載目標本益比 未載評價年度 未載EPS預估絕對值 目標價全部無法回算 ★原文自載三項風險且三項都指向核心成長論點尚未進入實質營收貢獻階段(CPO設備占產品組合比重仍低 人形機器人專案多數仍在原型機與送樣階段 研華AI Agent導入仍屬早期須看未來一到二年) ★在手訂單能見度已排至2027年初是共同前提 但原文未提供任何一檔的在手訂單金額 訂單出貨比或客戶結構 能見度佳是質化描述而非可驗證數字 ★報告來自展場參訪而非法說或財報 展場訊息偏向廠商自述 樂觀偏誤高於財報數據 ★未提供基準收盤價 隱含空間無法回算 ★本則為新聞轉述非報告原文；已做個股摘要 260824_瑞銀證券_亞德客-KY1590.docx；來源money udn 9711094
2026-08-24,瑞銀證券（★具名 分析師陳玟瑾）,外資,上銀(2049),傳動元件／機器人,買進,484(★原文未載前值),★瑞銀自動化四台廠之一；個別論點=亮點在CPO設備零組件與半導體後段設備 ★具體項目為FAU(Fiber Array Unit)封裝與CPO測試機台 ★原文明載近期已開始出貨；★關鍵觀察=上銀是四檔中唯一已有實際出貨事實可佐證者 ★但原文同時自載CPO設備占產品組合比重仍低 ★已出貨與有意義的營收貢獻之間仍有距離 原文未提供占比數字；共同風險=★四檔皆未載前值 目標本益比 評價年度與EPS預估 484元無法回算 ★原文三項自載風險皆指向核心成長論點尚未進入實質營收貢獻階段 ★在手訂單能見度已排至2027年初為質化描述 無金額 無B/B ratio 無客戶結構 ★報告出自展場參訪非法說或財報 樂觀偏誤較高 ★未提供基準收盤價 ★本則為新聞轉述非報告原文 未載報告出具日期；已做個股摘要 260824_瑞銀證券_上銀2049.docx；來源money udn 9711094
2026-08-24,瑞銀證券（★具名 分析師陳玟瑾）,外資,研華(2395),電腦及週邊－工業電腦,買進,744(★原文未載前值),★瑞銀自動化四台廠之一；個別論點=主打AI Agent平台與AMR(自主移動機器人) ★並與達明(4585)機械手臂合作；★本檔風險揭露在四檔中最明確=原文自載研華AI Agent導入仍屬早期 商業化要看未來一到二年 ★換言之瑞銀自己承認本檔的核心題材在一到二年內不會有實質營收貢獻 ★744元的目標價因此主要建立在既有工業電腦本業之上而非AI Agent 原文未拆解兩者的評價占比；共同風險=★四檔皆未載前值 目標本益比 評價年度與EPS預估 744元無法回算 ★在手訂單能見度已排至2027年初為質化描述 無金額佐證 ★報告出自展場參訪非法說或財報 ★未提供基準收盤價 隱含空間無法回算 ★本則為新聞轉述非報告原文 未載報告出具日期；已做個股摘要 260824_瑞銀證券_研華2395.docx；來源money udn 9711094
2026-08-24,瑞銀證券（★具名 分析師陳玟瑾）,外資,信邦(3023),電子零組件－線束連接器,買進,340(★原文未載前值),★瑞銀自動化四台廠之一 也是四檔中前瞻性假設最強者；個別論點=靠人形機器人出貨放大推升獲利；★核心風險=原文自載人形機器人專案多數仍在原型機與送樣階段 ★原型機與送樣不等於量產訂單 ★以人形機器人作為獲利推升的主要理由 在專案尚未進入量產的階段屬於高度前瞻假設 ★原文未提供客戶名單 專案數或送樣轉量產的時程；共同風險=★四檔皆未載前值 目標本益比 評價年度與EPS預估 340元無法回算 ★在手訂單能見度已排至2027年初為質化描述 ★報告出自展場參訪非法說或財報 樂觀偏誤較高 ★未提供基準收盤價 ★注意信邦與同日另一筆貿聯-KY(3665)同屬線束連接器族群 但貿聯08/24跌停且有資安事件 族群氛圍不一致 ★本則為新聞轉述非報告原文；已做個股摘要 260824_瑞銀證券_信邦3023.docx；來源money udn 9711094
2026-08-24,元大投顧（★具名 ★法人圈最高）,內資,光寶科(2301),電腦及週邊－AI電源／電源供應器,逢低買進／買進（原文稱多數法人）,370(★原文未載前值),★本場次唯一的內資具名最高目標價 元大投顧370元在法人圈居首 原文載明多數法人給予逢低買進 買進或強力買進評等；★觸發事件=08/24光寶科鎖漲停287元 ★改寫掛牌以來歷史新高 隱含空間+28.92%(本系統回算 與原文稱近三成空間一致)；論點=法人估2026年AI相關營收占比上看30% 動能延伸至8.5kW PSU BBU(電池備援模組)與110kW Power Shelf ★關鍵時程提前=800VDC因客戶進度提前 預計Q3完成認證 Q4開始貢獻營收(建議列為本檔單一關鍵追蹤指標) 客戶面=成功切入兩家新CSP客戶 推升今年獲利年增58.5% EPS看10.34元 2027年上看13.25元；題材延伸=同日另有光寶科搶攻AI高速光互連一稿(08/24 17:31) 光寶科亦名列15檔輝達概念股法人買超前三名；風險=★原文未載前值 未載目標本益比 未載評價年度 370元在本則新聞裡是結論而非推導結果 ★若以2026年EPS 10.34元回推370元隱含約35.8倍本益比 以2027年13.25元回推約27.9倍(皆本系統回算 非原文所載) 該倍數對一家電源供應器廠是否合理 原文未提供歷史本益比區間或同業對照 ★最高目標價與該股鎖漲停創歷史新高發生在同一天 共識追著股價跑 領先性存疑 ★以287元漲停價進場剩餘空間僅28.92%且已站在歷史高點 風險報酬比明顯不如標題所暗示 ★原文完全未載任何風險 為單邊看多報導 ★AI營收占比上看30%是預期而非已實現 原文未提供2026上半年實際占比作為基期 ★800VDC Q3完成認證Q4開始貢獻營收是條件式時程 認證未完成前不構成營收 且未載Q4貢獻金額或占比 ★兩家新CSP客戶未具名 無法評估量體與集中度 ★產業成本逆風未被處理=同日工商時報另載記憶體漲價已使輝達AI伺服器明年可能漲逾15% 整機ASP走高最終須由CSP吸收 若CSP以壓縮零組件價格因應 電源供應商毛利率首當其衝 ★獲利年增58.5% EPS 10.34元至13.25元(2027年再增28.1% 本系統回算)為高基期上的連續高成長假設 原文未提供分季拆解 ★本則為新聞轉述非報告原文；已做個股摘要 260824_元大投顧_光寶科2301.docx；來源money udn 9710935 + ctee 20260824701564 + ctee 20260824701173
